21.07.2023                                                                                                                           Salida dinámica de lista                                                                                                                                                                                 1


	Can.distr.	Denomin.	Seccion	Estado	Solic.	Nombre	Entrega	Posicion E	F.Creacion	Pedido	Clase Pedi	F.Creacion	Pedido	Posicion P	Material	Moneda	Cantidad E	UM venta	Valor Neto	StTotPick.	StatGlWM	StTotMovMe	Stat.fact.	Status PT
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006955	FARMATODO BERNARDO	985406822	        10	21.07.2023	903155435	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006955	FARMATODO BERNARDO	985406822	        20	21.07.2023	903155435	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006789	FARMATODO PLAZA DEL SOL	985406823	        10	21.07.2023	903155434	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006636	FARMATODO PLAZA 79 BQUILLA	985406824	        10	21.07.2023	903155433	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006635	FARMATODO ALAMOS DIVER PLAZA	985406825	        20	21.07.2023	903155432	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006635	FARMATODO ALAMOS DIVER PLAZA	985406825	        10	21.07.2023	903155432	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006618	FARMATODO CALLE 82	985406826	        10	21.07.2023	903155431	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006618	FARMATODO CALLE 82	985406826	        20	21.07.2023	903155431	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006617	FARMATODO ALTOS DEL PRADO	985406827	        10	21.07.2023	903155430	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006617	FARMATODO ALTOS DEL PRADO	985406827	        20	21.07.2023	903155430	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006617	FARMATODO ALTOS DEL PRADO	985406827	        30	21.07.2023	903155430	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006490	EXITO UNICENTRO ARMENIA	985406828	        10	21.07.2023	903155429	ZKL	17.07.2023		        10	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006490	EXITO UNICENTRO ARMENIA	985406828	        20	21.07.2023	903155429	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006453	FARMATODO TITAN	985406829	        10	21.07.2023	903155428	ZKL	17.07.2023		        10	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006285	FARMATODO NIEVES	985406830	        30	21.07.2023	903155427	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006285	FARMATODO NIEVES	985406830	        20	21.07.2023	903155427	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006285	FARMATODO NIEVES	985406830	        10	21.07.2023	903155427	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006258	FARMATODO SUBA CAMPANELLA	985406831	        20	21.07.2023	903155426	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006258	FARMATODO SUBA CAMPANELLA	985406831	        10	21.07.2023	903155426	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006257	FORMATODO SALITRE PLAZA	985406832	        10	21.07.2023	903155425	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006257	FORMATODO SALITRE PLAZA	985406832	        30	21.07.2023	903155425	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006257	FORMATODO SALITRE PLAZA	985406832	        20	21.07.2023	903155425	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006256	FARMATODO SANTA ISABEL	985406833	        10	21.07.2023	903155424	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006172	FARMATODO COSMOS 100	985406834	        10	21.07.2023	903155423	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006172	FARMATODO COSMOS 100	985406834	        20	21.07.2023	903155423	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006120	FARMATODO CL 127	985406835	        10	21.07.2023	903155422	ZKL	17.07.2023		        10	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005991	FARMATODO SANTAFE	985406836	        20	21.07.2023	903155421	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005991	FARMATODO SANTAFE	985406836	        10	21.07.2023	903155421	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005990	FARMATODO CHIA	985406837	        30	21.07.2023	903155420	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005990	FARMATODO CHIA	985406837	        20	21.07.2023	903155420	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005990	FARMATODO CHIA	985406837	        10	21.07.2023	903155420	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
